"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group"
"3084","2415020385","Nonpoint","Degreasing /Fabricated Metal Products: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3085","2415020999","Nonpoint","Degreasing /Fabricated Metal Products: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3086","2415025000","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3087","2415025300","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3088","2415025350","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3089","2415025370","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Special Naphthas","Solvent - Degreasing",""
"3090","2415025385","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3091","2415025999","Nonpoint","Degreasing /Industrial Machinery & Equipment: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3092","2415030000","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3093","2415030300","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3094","2415030350","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3095","2415030370","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Special Naphthas","Solvent - Degreasing",""
"3096","2415030385","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3097","2415030999","Nonpoint","Degreasing /Electronic & Other Elec: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3098","2415035000","Nonpoint","Degreasing /Transportation Equipt: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3099","2415035300","Nonpoint","Degreasing /Transportation Equipt: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3100","2415035350","Nonpoint","Degreasing /Transportation Equipt: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3101","2415035370","Nonpoint","Degreasing /Transportation Equipt: All Processes /Special Naphthas","Solvent - Degreasing",""
"3102","2415035385","Nonpoint","Degreasing /Transportation Equipt: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3103","2415035999","Nonpoint","Degreasing /Transportation Equipt: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3104","2415040000","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3105","2415040300","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3106","2415040350","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3107","2415040370","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Special Naphthas","Solvent - Degreasing",""
"3108","2415040385","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3109","2415040999","Nonpoint","Degreasing /Instruments & Related Products: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3110","2415045000","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3111","2415045300","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3112","2415045350","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3113","2415045370","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Special Naphthas","Solvent - Degreasing",""
"3114","2415045385","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3115","2415045999","Nonpoint","Degreasing /Misc Manufacturing: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3116","2415050000","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3117","2415050300","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3118","2415050350","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3119","2415050370","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Special Naphthas","Solvent - Degreasing",""
"3120","2415050385","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3121","2415050999","Nonpoint","Degreasing /Transportation Maint Facilities: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3122","2415055000","Nonpoint","Degreasing /Auto Dealers: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3123","2415055300","Nonpoint","Degreasing /Auto Dealers: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3124","2415055350","Nonpoint","Degreasing /Auto Dealers: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3125","2415055370","Nonpoint","Degreasing /Auto Dealers: All Processes /Special Naphthas","Solvent - Degreasing",""
"3126","2415055385","Nonpoint","Degreasing /Auto Dealers: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3127","2415055999","Nonpoint","Degreasing /Auto Dealers: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3128","2415060000","Nonpoint","Degreasing /Misc Repair Services: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3129","2415060300","Nonpoint","Degreasing /Misc Repair Services: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3130","2415060350","Nonpoint","Degreasing /Misc Repair Services: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3131","2415060370","Nonpoint","Degreasing /Misc Repair Services: All Processes /Special Naphthas","Solvent - Degreasing",""
"3132","2415060385","Nonpoint","Degreasing /Misc Repair Services: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3133","2415060999","Nonpoint","Degreasing /Misc Repair Services: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3134","2415065000","Nonpoint","Degreasing /Auto Repair Services: All Processes /Total: All Solvent Types","Solvent - Degreasing",""
"3135","2415065300","Nonpoint","Degreasing /Auto Repair Services: All Processes /Monochlorobenzene","Solvent - Degreasing",""
"3136","2415065350","Nonpoint","Degreasing /Auto Repair Services: All Processes /Perchloroethylene","Solvent - Degreasing",""
"3137","2415065370","Nonpoint","Degreasing /Auto Repair Services: All Processes /Special Naphthas","Solvent - Degreasing",""
"3138","2415065385","Nonpoint","Degreasing /Auto Repair Services: All Processes /Trichloroethylene","Solvent - Degreasing",""
"3139","2415065999","Nonpoint","Degreasing /Auto Repair Services: All Processes /Solvents: NEC","Solvent - Degreasing",""
"3140","2415100000","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3141","2415100300","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3142","2415100350","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3143","2415100370","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3144","2415100385","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3145","2415100999","Nonpoint","Degreasing /All Industries: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3146","2415105000","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3147","2415105300","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3148","2415105350","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3149","2415105370","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3150","2415105385","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3151","2415105999","Nonpoint","Degreasing /Furniture & Fixtures: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3152","2415110000","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3153","2415110300","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3154","2415110350","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3155","2415110370","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3156","2415110385","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3157","2415110999","Nonpoint","Degreasing /Primary Metal Industries: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3158","2415115000","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3159","2415115300","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3160","2415115350","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3161","2415115370","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3162","2415115385","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3163","2415115999","Nonpoint","Degreasing /Secondary Metal Industries: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3164","2415120000","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3165","2415120300","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3166","2415120350","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3167","2415120370","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3168","2415120385","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3169","2415120999","Nonpoint","Degreasing /Fabricated Metal Products: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3170","2415125000","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3171","2415125300","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3172","2415125350","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3173","2415125370","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3174","2415125385","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3175","2415125999","Nonpoint","Degreasing /Industrial Machinery & Equipment: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3176","2415130000","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3177","2415130300","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3178","2415130350","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3179","2415130370","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3180","2415130385","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3181","2415130999","Nonpoint","Degreasing /Electronic & Other Elec: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3182","2415135000","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3183","2415135300","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3184","2415135350","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3185","2415135370","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3186","2415135385","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3187","2415135999","Nonpoint","Degreasing /Transportation Equipt: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3188","2415140000","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3189","2415140300","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3190","2415140350","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3191","2415140370","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3192","2415140385","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3193","2415140999","Nonpoint","Degreasing /Instruments & Related Products: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3194","2415145000","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
"3195","2415145300","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Monochlorobenzene","Solvent - Degreasing",""
"3196","2415145350","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Perchloroethylene","Solvent - Degreasing",""
"3197","2415145370","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Special Naphthas","Solvent - Degreasing",""
"3198","2415145385","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Trichloroethylene","Solvent - Degreasing",""
"3199","2415145999","Nonpoint","Degreasing /Misc Manufacturing: Open Top Degreasing /Solvents: NEC","Solvent - Degreasing",""
"3200","2415150000","Nonpoint","Degreasing /Transportation Maint Facilities: Open Top Degreasing /Total: All Solvent Types","Solvent - Degreasing",""
